"Ámbito","Área","Indicador","Sex","Año","Fuente","Unidad","Valor"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Household survey","1000 personas","2664.07"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Household survey","1000 personas","2698.11"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Household survey","1000 personas","2685.93"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Household survey","1000 personas","2739.24"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Household survey","1000 personas","2667.46"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Household survey","1000 personas","3061.03"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Household survey","1000 personas","563.86"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Household survey","1000 personas","541.24"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Household survey","1000 personas","516.52"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Household survey","1000 personas","518.64"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Household survey","1000 personas","524.69"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2020","Household survey","1000 personas","647.88"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Household survey","1000 personas","1507.14"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Household survey","1000 personas","1543.4"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Household survey","1000 personas","1538.2"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Household survey","1000 personas","1577.24"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Household survey","1000 personas","1505.92"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2020","Household survey","1000 personas","1778.63"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Household survey","1000 personas","327"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Household survey","1000 personas","344.05"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Household survey","1000 personas","365.4"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Household survey","1000 personas","359.51"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Household survey","1000 personas","359.28"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2020","Household survey","1000 personas","339.35"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Household survey","1000 personas","266.07"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Household survey","1000 personas","269.41"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Household survey","1000 personas","265.8"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Household survey","1000 personas","283.85"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Household survey","1000 personas","277.58"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Male","2020","Household survey","1000 personas","295.17"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Household survey","1000 personas","1889.3"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Household survey","1000 personas","1958.16"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Household survey","1000 personas","1876.53"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Household survey","1000 personas","1896.15"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Household survey","1000 personas","1934.91"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Household survey","1000 personas","2235.33"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Household survey","1000 personas","403.37"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Household survey","1000 personas","415.15"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Household survey","1000 personas","371.72"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Household survey","1000 personas","366.69"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Household survey","1000 personas","363.35"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2020","Household survey","1000 personas","457.68"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Household survey","1000 personas","1042.47"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Household survey","1000 personas","1077.9"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Household survey","1000 personas","1035.71"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Household survey","1000 personas","1057.93"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Household survey","1000 personas","1077.44"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2020","Household survey","1000 personas","1259.33"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Household survey","1000 personas","223.51"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Household survey","1000 personas","242.27"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Household survey","1000 personas","243.86"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Household survey","1000 personas","239.73"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Household survey","1000 personas","252.42"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2020","Household survey","1000 personas","262.49"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Household survey","1000 personas","219.95"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Household survey","1000 personas","222.83"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Household survey","1000 personas","225.23"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Household survey","1000 personas","231.8"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Household survey","1000 personas","241.7"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Female","2020","Household survey","1000 personas","255.83"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Household income and expenditure survey","1000 personas","14.3"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Household income and expenditure survey","1000 personas","1.75"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Household income and expenditure survey","1000 personas","9.25"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Household income and expenditure survey","1000 personas","2.74"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Household income and expenditure survey","1000 personas","0.56"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Household income and expenditure survey","1000 personas","10.07"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Household income and expenditure survey","1000 personas","1.41"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Household income and expenditure survey","1000 personas","6.08"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Household income and expenditure survey","1000 personas","2.28"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Household income and expenditure survey","1000 personas","4.23"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Household income and expenditure survey","1000 personas","0.35"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Household income and expenditure survey","1000 personas","3.17"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Household income and expenditure survey","1000 personas","0.45"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","3.2"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","2.71"
"Indicadores de empleo: Agricultura","Sur","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","0.49"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","145.44"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","135.29"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","143.72"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","136.72"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","135.09"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Labour force survey","1000 personas","20.57"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Labour force survey","1000 personas","19.15"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Labour force survey","1000 personas","19.79"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","19.35"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Labour force survey","1000 personas","17.86"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Labour force survey","1000 personas","89.12"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Labour force survey","1000 personas","82.64"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","89.48"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","82.96"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Labour force survey","1000 personas","83.82"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Labour force survey","1000 personas","22.88"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Labour force survey","1000 personas","22.65"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","23.09"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","22.88"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Labour force survey","1000 personas","22.34"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Labour force survey","1000 personas","12.86"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","10.85"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","11.36"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","11.54"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","11.07"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","112.4"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","106.22"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","115.03"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","108.98"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","107.62"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","17.76"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","16.81"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","17.54"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","17.29"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","15.66"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","66.28"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","63.44"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","69.81"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","63.99"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","64.94"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","17.61"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","17.08"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","18.28"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","17.84"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","17.97"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","10.75"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","8.89"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","9.4"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","9.86"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","9.05"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","33.04"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","29.07"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","28.68"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","27.74"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","27.47"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","2.81"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","2.34"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","2.25"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","2.06"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","2.2"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","22.85"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","19.2"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","19.66"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","18.97"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","18.88"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","5.27"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","5.57"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","4.81"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","5.04"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","4.37"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","2.11"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","1.96"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","1.96"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","1.68"
"Indicadores de empleo: Agricultura","Uru","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","2.02"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","781.8"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","1166.49"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Labour force survey","1000 personas","158.76"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Labour force survey","1000 personas","240.8"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Labour force survey","1000 personas","486.33"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","693.44"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Labour force survey","1000 personas","87.25"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","136.98"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","49.47"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","95.26"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","721.72"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","1037.15"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","152.16"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","212.25"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","442.3"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","617.64"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","81.91"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","123.05"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","45.35"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","84.21"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","60.09"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","129.34"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","6.6"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","28.56"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","44.03"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","75.81"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","5.34"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","13.92"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","4.12"
"Indicadores de empleo: Agricultura","Ven","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","11.06"
